"trawl_id","year","performance","station_invalid","reason_station_invalid"
"201203017096",2012,"Satisfactory","good_station",NA
"201203017097",2012,"Satisfactory","good_station",NA
"201203017098",2012,"Satisfactory","good_station",NA
"201203017099",2012,"Satisfactory","good_station",NA
"201203017100",2012,"Satisfactory","good_station",NA
"201203017101",2012,"Satisfactory","good_station",NA
"201203017102",2012,"Satisfactory","good_station",NA
"201203017243",2012,"Satisfactory","good_station",NA
"201203017244",2012,"Satisfactory","good_station",NA
"201203017245",2012,"Satisfactory","good_station",NA
"200903010128",2009,"Unsatisfactory","good_station",NA
"201203017145",2012,"Unsatisfactory","good_station",NA
"201203017111",2012,"Unsatisfactory","good_station",NA
"201203017094",2012,"Satisfactory","good_station",NA
"201203017181",2012,"Satisfactory","good_station",NA
"201203017194",2012,"Satisfactory","good_station",NA
"201203017195",2012,"Satisfactory","good_station",NA
"201203017196",2012,"Satisfactory","good_station",NA
"201203017197",2012,"Satisfactory","good_station",NA
"201203017198",2012,"Satisfactory","good_station",NA
"201403020012",2014,"Satisfactory","good_station",NA
"201403020014",2014,"Satisfactory","good_station",NA
"201403020019",2014,"Satisfactory","good_station",NA
"201403020086",2014,"Satisfactory","good_station",NA
"201403020087",2014,"Satisfactory","good_station",NA
"201403020088",2014,"Satisfactory","good_station",NA
"201403020089",2014,"Satisfactory","good_station",NA
"201003018185",2010,"Unsatisfactory","good_station",NA
"201403020151",2014,"Satisfactory","good_station",NA
"201403008186",2014,"Unsatisfactory","good_station",NA
"201403020175",2014,"Satisfactory","good_station",NA
"201403020176",2014,"Satisfactory","good_station",NA
"201403020177",2014,"Satisfactory","good_station",NA
"201403020178",2014,"Satisfactory","good_station",NA
"201403020179",2014,"Satisfactory","good_station",NA
"201403020180",2014,"Satisfactory","good_station",NA
"201403020182",2014,"Satisfactory","good_station",NA
"201403020188",2014,"Satisfactory","good_station",NA
"201403020189",2014,"Satisfactory","good_station",NA
"201403020190",2014,"Satisfactory","good_station",NA
"201403020191",2014,"Satisfactory","good_station",NA
"201403008015",2014,"Satisfactory","good_station",NA
"201403008016",2014,"Satisfactory","good_station",NA
"201403008017",2014,"Satisfactory","good_station",NA
"201403008018",2014,"Satisfactory","good_station",NA
"201403008019",2014,"Satisfactory","good_station",NA
"201403017076",2014,"Satisfactory","good_station",NA
"201403017084",2014,"Satisfactory","good_station",NA
"201403008114",2014,"Satisfactory","good_station",NA
"201403008115",2014,"Satisfactory","good_station",NA
"201403008116",2014,"Satisfactory","29742","ONMS Permit Exclusion"
"201403008117",2014,"Satisfactory","good_station",NA
"201403008118",2014,"Satisfactory","good_station",NA
"201403017005",2014,"Satisfactory","good_station",NA
"201403017006",2014,"Satisfactory","good_station",NA
"201403017008",2014,"Satisfactory","good_station",NA
"201403017011",2014,"Satisfactory","good_station",NA
"201403017012",2014,"Satisfactory","good_station",NA
"201403017013",2014,"Satisfactory","good_station",NA
"201403017015",2014,"Satisfactory","good_station",NA
"201403017016",2014,"Satisfactory","good_station",NA
"201403017017",2014,"Satisfactory","good_station",NA
"201403017018",2014,"Satisfactory","good_station",NA
"201403017019",2014,"Satisfactory","good_station",NA
"201403017020",2014,"Satisfactory","good_station",NA
"201403017022",2014,"Satisfactory","good_station",NA
"201403017024",2014,"Satisfactory","good_station",NA
"201403017025",2014,"Satisfactory","good_station",NA
"201403017026",2014,"Satisfactory","good_station",NA
"201403010119",2014,"Satisfactory","good_station",NA
"201403017002",2014,"Satisfactory","good_station",NA
"201403017027",2014,"Satisfactory","good_station",NA
"201403017028",2014,"Satisfactory","good_station",NA
"201403017029",2014,"Satisfactory","good_station",NA
"201403017044",2014,"Satisfactory","good_station",NA
"201403017045",2014,"Satisfactory","good_station",NA
"201403017068",2014,"Unsatisfactory","good_station",NA
"201403017064",2014,"Satisfactory","good_station",NA
"201403017065",2014,"Satisfactory","good_station",NA
"201403017077",2014,"Satisfactory","good_station",NA
"201403017078",2014,"Satisfactory","good_station",NA
"201403017079",2014,"Satisfactory","good_station",NA
"201403017080",2014,"Satisfactory","good_station",NA
"201403017081",2014,"Satisfactory","good_station",NA
"201403017082",2014,"Satisfactory","good_station",NA
"201403017172",2014,"Satisfactory","good_station",NA
"201403020069",2014,"Satisfactory","good_station",NA
"201403017106",2014,"Satisfactory","good_station",NA
"201403010097",2014,"Unsatisfactory","9498","Outside Survey Extent"
"201403010103",2014,"Satisfactory","good_station",NA
"201403010114",2014,"Satisfactory","good_station",NA
"201403010115",2014,"Satisfactory","good_station",NA
"201403010116",2014,"Satisfactory","good_station",NA
"201403010122",2014,"Satisfactory","good_station",NA
"201403010123",2014,"Satisfactory","good_station",NA
"201403010138",2014,"Satisfactory","good_station",NA
"201403017150",2014,"Satisfactory","good_station",NA
"201403017151",2014,"Satisfactory","good_station",NA
"201403017152",2014,"Satisfactory","good_station",NA
"201403017153",2014,"Satisfactory","good_station",NA
"201403017154",2014,"Satisfactory","good_station",NA
"201403010028",2014,"Satisfactory","good_station",NA
"201403010029",2014,"Satisfactory","good_station",NA
"201403010030",2014,"Satisfactory","good_station",NA
"201403010031",2014,"Satisfactory","good_station",NA
"201403010032",2014,"Satisfactory","good_station",NA
"201403010033",2014,"Satisfactory","good_station",NA
"201403010034",2014,"Satisfactory","good_station",NA
"201403010035",2014,"Satisfactory","good_station",NA
"201403010036",2014,"Satisfactory","good_station",NA
"201403010037",2014,"Satisfactory","good_station",NA
"201403010124",2014,"Satisfactory","good_station",NA
"201403010128",2014,"Satisfactory","good_station",NA
"201403010129",2014,"Satisfactory","good_station",NA
"201403010130",2014,"Satisfactory","good_station",NA
"201403010131",2014,"Satisfactory","good_station",NA
"201403010132",2014,"Satisfactory","good_station",NA
"201403010133",2014,"Satisfactory","good_station",NA
"201403010134",2014,"Satisfactory","good_station",NA
"201403010135",2014,"Satisfactory","good_station",NA
"201403010148",2014,"Satisfactory","good_station",NA
"201403017180",2014,"Unsatisfactory","30485","Untrawlable Due to Bad Bottom"
"201403017155",2014,"Satisfactory","good_station",NA
"201403017156",2014,"Satisfactory","good_station",NA
"201403017157",2014,"Satisfactory","good_station",NA
"201403017158",2014,"Satisfactory","good_station",NA
"201403017159",2014,"Satisfactory","good_station",NA
"201403017160",2014,"Satisfactory","good_station",NA
"201403017161",2014,"Satisfactory","good_station",NA
"201403017162",2014,"Satisfactory","good_station",NA
"201403017164",2014,"Satisfactory","good_station",NA
"201403017177",2014,"Satisfactory","good_station",NA
"201403017178",2014,"Satisfactory","good_station",NA
"201403017179",2014,"Satisfactory","good_station",NA
"201403017181",2014,"Satisfactory","good_station",NA
"201403017182",2014,"Satisfactory","good_station",NA
"201403017183",2014,"Satisfactory","good_station",NA
"201403017184",2014,"Satisfactory","good_station",NA
"201403017185",2014,"Satisfactory","good_station",NA
"201403017186",2014,"Satisfactory","good_station",NA
"201403017191",2014,"Satisfactory","good_station",NA
"200403010143",2004,"Unsatisfactory","good_station",NA
"200503010006",2005,"Unsatisfactory","9498","Outside Survey Extent"
"200303008121",2003,"Unsatisfactory","good_station",NA
"200703008097",2007,"Unsatisfactory","good_station",NA
"200303006163",2003,"Satisfactory","good_station",NA
"200303006164",2003,"Satisfactory","good_station",NA
"200303008008",2003,"Satisfactory","good_station",NA
"200303008009",2003,"Satisfactory","good_station",NA
"200303008015",2003,"Satisfactory","good_station",NA
"200303008122",2003,"Satisfactory","good_station",NA
"200303008123",2003,"Satisfactory","good_station",NA
"200303008136",2003,"Satisfactory","good_station",NA
"200303010001",2003,"Satisfactory","good_station",NA
"200303010004",2003,"Satisfactory","good_station",NA
"201103010134",2011,"Unsatisfactory","good_station",NA
"200703017009",2007,"Unsatisfactory","good_station",NA
"200403015127",2004,"Unsatisfactory","good_station",NA
"200303008006",2003,"Unsatisfactory","9498","Outside Survey Extent"
"200303008141",2003,"Satisfactory","good_station",NA
"200303008159",2003,"Satisfactory","good_station",NA
"200303010059",2003,"Satisfactory","good_station",NA
"200303010074",2003,"Satisfactory","good_station",NA
"200303010090",2003,"Satisfactory","good_station",NA
"200303008097",2003,"Satisfactory","good_station",NA
"200303008109",2003,"Satisfactory","good_station",NA
"200303008113",2003,"Satisfactory","good_station",NA
"200303010023",2003,"Satisfactory","good_station",NA
"200303010024",2003,"Satisfactory","good_station",NA
"200303010025",2003,"Satisfactory","good_station",NA
"200303010027",2003,"Satisfactory","good_station",NA
"200303010030",2003,"Satisfactory","good_station",NA
"200303010031",2003,"Satisfactory","good_station",NA
"200303010032",2003,"Satisfactory","good_station",NA
"200303010034",2003,"Satisfactory","good_station",NA
"200303010035",2003,"Satisfactory","9498","Outside Survey Extent"
"200303010037",2003,"Satisfactory","good_station",NA
"200303010089",2003,"Unsatisfactory","good_station",NA
"200303008044",2003,"Satisfactory","good_station",NA
"200303008049",2003,"Satisfactory","good_station",NA
"200303008095",2003,"Satisfactory","good_station",NA
"200303008096",2003,"Satisfactory","good_station",NA
"200303008107",2003,"Satisfactory","good_station",NA
"200303008114",2003,"Satisfactory","good_station",NA
"200303008115",2003,"Satisfactory","good_station",NA
"200303008126",2003,"Satisfactory","good_station",NA
"200303008127",2003,"Satisfactory","good_station",NA
"200303008128",2003,"Satisfactory","good_station",NA
"200303006006",2003,"Unsatisfactory","good_station",NA
"200303006089",2003,"Satisfactory","good_station",NA
"200303008021",2003,"Unsatisfactory","30485","Untrawlable Due to Bad Bottom"
"200303008129",2003,"Satisfactory","good_station",NA
"200303008130",2003,"Satisfactory","good_station",NA
"200303010058",2003,"Satisfactory","good_station",NA
"200303010072",2003,"Satisfactory","good_station",NA
"200303010078",2003,"Satisfactory","good_station",NA
"200303010110",2003,"Satisfactory","good_station",NA
"200303010115",2003,"Satisfactory","good_station",NA
"201103010183",2011,"Unsatisfactory","good_station",NA
"200303010047",2003,"Satisfactory","good_station",NA
"200303010137",2003,"Satisfactory","9498","Outside Survey Extent"
"200303008090",2003,"Satisfactory","good_station",NA
"200303008093",2003,"Satisfactory","good_station",NA
"200303008099",2003,"Satisfactory","good_station",NA
"200303008100",2003,"Satisfactory","good_station",NA
"200303008101",2003,"Satisfactory","good_station",NA
"200303008119",2003,"Satisfactory","good_station",NA
"200303008124",2003,"Satisfactory","good_station",NA
"200303008125",2003,"Satisfactory","good_station",NA
"200303010138",2003,"Satisfactory","good_station",NA
"200303010143",2003,"Satisfactory","good_station",NA
"200303010154",2003,"Satisfactory","good_station",NA
"200303010157",2003,"Satisfactory","good_station",NA
"200303006127",2003,"Satisfactory","9498","Outside Survey Extent"
"200303008148",2003,"Satisfactory","good_station",NA
"200303008149",2003,"Satisfactory","good_station",NA
"200303008150",2003,"Satisfactory","good_station",NA
"200303008151",2003,"Satisfactory","good_station",NA
"200303008152",2003,"Satisfactory","good_station",NA
"200403010112",2004,"Satisfactory","good_station",NA
"200403010113",2004,"Satisfactory","good_station",NA
"200403010114",2004,"Satisfactory","good_station",NA
"200403010115",2004,"Satisfactory","good_station",NA
"200403010116",2004,"Satisfactory","good_station",NA
"200403010117",2004,"Satisfactory","good_station",NA
"200903017110",2009,"Unsatisfactory","good_station",NA
"200303008031",2003,"Satisfactory","good_station",NA
"200303008035",2003,"Satisfactory","good_station",NA
"200303008036",2003,"Satisfactory","good_station",NA
"200303008160",2003,"Satisfactory","good_station",NA
"200303010104",2003,"Satisfactory","good_station",NA
"200303010109",2003,"Satisfactory","good_station",NA
"200303010141",2003,"Satisfactory","good_station",NA
"200403010046",2004,"Satisfactory","good_station",NA
"200403010047",2004,"Satisfactory","good_station",NA
"200403010048",2004,"Satisfactory","good_station",NA
"200403010049",2004,"Satisfactory","good_station",NA
"200403010050",2004,"Satisfactory","good_station",NA
"200403010051",2004,"Satisfactory","good_station",NA
"200303010011",2003,"Satisfactory","good_station",NA
"200303010012",2003,"Satisfactory","good_station",NA
"200303010013",2003,"Satisfactory","good_station",NA
"200403010082",2004,"Satisfactory","good_station",NA
"200403010083",2004,"Satisfactory","good_station",NA
"200403010085",2004,"Satisfactory","good_station",NA
"200403010086",2004,"Satisfactory","good_station",NA
"200303008024",2003,"Unsatisfactory","14644","ENC Avoidance"
"200303006096",2003,"Satisfactory","good_station",NA
"200303008020",2003,"Satisfactory","good_station",NA
"200303008053",2003,"Satisfactory","good_station",NA
"200303008055",2003,"Satisfactory","good_station",NA
"200303008058",2003,"Satisfactory","good_station",NA
"200303008063",2003,"Satisfactory","good_station",NA
"200303008138",2003,"Satisfactory","good_station",NA
"200303008164",2003,"Satisfactory","good_station",NA
"200303008174",2003,"Satisfactory","good_station",NA
"200303008176",2003,"Satisfactory","good_station",NA
"200303010016",2003,"Satisfactory","good_station",NA
"200303010017",2003,"Satisfactory","good_station",NA
"200303010026",2003,"Satisfactory","good_station",NA
"200303010040",2003,"Satisfactory","good_station",NA
"200303010108",2003,"Satisfactory","good_station",NA
"200303010142",2003,"Satisfactory","good_station",NA
"200303008033",2003,"Unsatisfactory","good_station",NA
"200303003103",2003,"Satisfactory","good_station",NA
"200303006062",2003,"Satisfactory","good_station",NA
"200303008026",2003,"Satisfactory","good_station",NA
"200303008027",2003,"Satisfactory","good_station",NA
"200303008032",2003,"Satisfactory","good_station",NA
"200303008034",2003,"Satisfactory","good_station",NA
"200303003106",2003,"Satisfactory","14644","Farallon Island Radioactive Waste Dump, California State MPA"
"200303003109",2003,"Satisfactory","good_station",NA
"200303003110",2003,"Satisfactory","good_station",NA
"200303003112",2003,"Satisfactory","good_station",NA
"200303003104",2003,"Satisfactory","good_station",NA
"200303003108",2003,"Satisfactory","good_station",NA
"200303006061",2003,"Satisfactory","good_station",NA
"200303006067",2003,"Satisfactory","good_station",NA
"200303006068",2003,"Satisfactory","good_station",NA
"200303006072",2003,"Satisfactory","good_station",NA
"200303006073",2003,"Satisfactory","good_station",NA
"200303006001",2003,"Satisfactory","good_station",NA
"200303006002",2003,"Satisfactory","good_station",NA
"200303006005",2003,"Satisfactory","good_station",NA
"200303006007",2003,"Satisfactory","good_station",NA
"200303006009",2003,"Satisfactory","good_station",NA
"200303006010",2003,"Satisfactory","good_station",NA
"200303006011",2003,"Satisfactory","good_station",NA
"200303006091",2003,"Satisfactory","good_station",NA
"200303006094",2003,"Satisfactory","good_station",NA
"200303006095",2003,"Satisfactory","good_station",NA
"200303006106",2003,"Satisfactory","good_station",NA
"200303006108",2003,"Satisfactory","good_station",NA
"200303006113",2003,"Satisfactory","good_station",NA
"200303006119",2003,"Satisfactory","good_station",NA
"200303010005",2003,"Satisfactory","good_station",NA
"200303010020",2003,"Satisfactory","14644","ENC Avoidance"
"200303010029",2003,"Satisfactory","good_station",NA
"200303010033",2003,"Satisfactory","good_station",NA
"200303010041",2003,"Satisfactory","good_station",NA
"200803018178",2008,"Unsatisfactory","good_station",NA
"200303006069",2003,"Satisfactory","good_station",NA
"200303006071",2003,"Satisfactory","good_station",NA
"200303008167",2003,"Satisfactory","9498","Outside Survey Extent"
"200303008175",2003,"Satisfactory","9498","Outside Survey Extent"
"200303010042",2003,"Satisfactory","good_station",NA
"200303006129",2003,"Satisfactory","good_station",NA
"200303006130",2003,"Satisfactory","good_station",NA
"200303006092",2003,"Satisfactory","good_station",NA
"200303006133",2003,"Satisfactory","good_station",NA
"200303006136",2003,"Satisfactory","9498","Outside Survey Extent"
"200303006138",2003,"Satisfactory","good_station",NA
"200303010048",2003,"Satisfactory","good_station",NA
"200303010064",2003,"Satisfactory","good_station",NA
"200303010065",2003,"Satisfactory","good_station",NA
"200303010066",2003,"Satisfactory","good_station",NA
"200303010070",2003,"Satisfactory","good_station",NA
"200303010076",2003,"Satisfactory","good_station",NA
"200303006032",2003,"Satisfactory","good_station",NA
"200303008023",2003,"Satisfactory","good_station",NA
"200303008089",2003,"Satisfactory","good_station",NA
"200303008098",2003,"Satisfactory","good_station",NA
"200303008163",2003,"Satisfactory","good_station",NA
"200303010099",2003,"Satisfactory","good_station",NA
"200303010100",2003,"Satisfactory","good_station",NA
"200303010121",2003,"Satisfactory","good_station",NA
"200303010122",2003,"Satisfactory","good_station",NA
"200303010149",2003,"Satisfactory","good_station",NA
"200303010124",2003,"Satisfactory","good_station",NA
"200303010123",2003,"Satisfactory","good_station",NA
"200303010130",2003,"Satisfactory","good_station",NA
"200303010103",2003,"Satisfactory","good_station",NA
"200303010156",2003,"Satisfactory","good_station",NA
"200303010158",2003,"Satisfactory","good_station",NA
"200303008062",2003,"Unsatisfactory","good_station",NA
"200303003107",2003,"Satisfactory","good_station",NA
"200303003124",2003,"Satisfactory","good_station",NA
"200303006012",2003,"Satisfactory","good_station",NA
"200303006027",2003,"Satisfactory","good_station",NA
"200303006054",2003,"Satisfactory","good_station",NA
"200303006056",2003,"Satisfactory","good_station",NA
"200303006093",2003,"Satisfactory","good_station",NA
"200303006122",2003,"Satisfactory","good_station",NA
"200303006124",2003,"Satisfactory","good_station",NA
"200303008061",2003,"Satisfactory","good_station",NA
"200303006149",2003,"Satisfactory","good_station",NA
"200303006158",2003,"Satisfactory","good_station",NA
"200303010003",2003,"Satisfactory","good_station",NA
"200303010073",2003,"Satisfactory","good_station",NA
"200303010075",2003,"Satisfactory","good_station",NA
"200303010081",2003,"Satisfactory","good_station",NA
"200303010083",2003,"Satisfactory","good_station",NA
"200303010092",2003,"Satisfactory","good_station",NA
"200303010097",2003,"Satisfactory","good_station",NA
"200303010098",2003,"Satisfactory","good_station",NA
"200303008001",2003,"Unsatisfactory","good_station",NA
"200303008003",2003,"Satisfactory","good_station",NA
"200303008007",2003,"Satisfactory","good_station",NA
"200303008010",2003,"Satisfactory","good_station",NA
"200303008012",2003,"Satisfactory","good_station",NA
"200303008013",2003,"Satisfactory","good_station",NA
"200303008014",2003,"Satisfactory","good_station",NA
"200303010007",2003,"Satisfactory","good_station",NA
"200303010009",2003,"Satisfactory","good_station",NA
"200303010010",2003,"Satisfactory","good_station",NA
"200303010111",2003,"Satisfactory","good_station",NA
"200303010112",2003,"Satisfactory","good_station",NA
"200303010126",2003,"Satisfactory","good_station",NA
"200303010150",2003,"Unsatisfactory","good_station",NA
"200303006003",2003,"Satisfactory","good_station",NA
"200303008005",2003,"Satisfactory","good_station",NA
"200303008011",2003,"Satisfactory","good_station",NA
"200303008030",2003,"Satisfactory","good_station",NA
"200303008016",2003,"Unsatisfactory","good_station",NA
"200303006063",2003,"Satisfactory","good_station",NA
"200303006064",2003,"Satisfactory","good_station",NA
"200303008046",2003,"Satisfactory","good_station",NA
"200303008050",2003,"Satisfactory","good_station",NA
"200303008054",2003,"Satisfactory","good_station",NA
"200303008056",2003,"Satisfactory","good_station",NA
"200303008068",2003,"Satisfactory","good_station",NA
"200303008102",2003,"Satisfactory","good_station",NA
"200303010067",2003,"Satisfactory","good_station",NA
"200303010068",2003,"Satisfactory","good_station",NA
"200303010071",2003,"Satisfactory","good_station",NA
"200303010127",2003,"Satisfactory","good_station",NA
"200303010147",2003,"Satisfactory","good_station",NA
"200303010028",2003,"Satisfactory","good_station",NA
"200303010069",2003,"Satisfactory","good_station",NA
"200303010128",2003,"Satisfactory","good_station",NA
"200503010015",2005,"Satisfactory","good_station",NA
"200503017169",2005,"Satisfactory","good_station",NA
"200503017170",2005,"Satisfactory","good_station",NA
"200503017167",2005,"Satisfactory","9498","Outside Survey Extent"
"200503017168",2005,"Satisfactory","9498","Outside Survey Extent"
"200503018019",2005,"Unsatisfactory","good_station",NA
"200603017155",2006,"Unsatisfactory","good_station",NA
"200303003095",2003,"Unsatisfactory","good_station",NA
"200403010014",2004,"Unsatisfactory","good_station",NA
"201003017066",2010,"Unsatisfactory","good_station",NA
"201703008103",2017,"Satisfactory","good_station",NA
"201703008104",2017,"Satisfactory","good_station",NA
"201703008105",2017,"Satisfactory","good_station",NA
"201703008106",2017,"Satisfactory","good_station",NA
"201703008107",2017,"Satisfactory","good_station",NA
"201703008108",2017,"Satisfactory","good_station",NA
"201703008109",2017,"Satisfactory","good_station",NA
"201703008112",2017,"Satisfactory","good_station",NA
"201703008102",2017,"Unsatisfactory","238428","Untrawlable Due to Bad Bottom"
"201703008113",2017,"Satisfactory","good_station",NA
"201703008118",2017,"Satisfactory","good_station",NA
"201703008119",2017,"Satisfactory","good_station",NA
"201703008121",2017,"Satisfactory","good_station",NA
"201703008124",2017,"Satisfactory","good_station",NA
"201703008125",2017,"Satisfactory","good_station",NA
"201703008126",2017,"Satisfactory","good_station",NA
"201703008127",2017,"Satisfactory","good_station",NA
"201703008141",2017,"Satisfactory","good_station",NA
"201703008142",2017,"Satisfactory","good_station",NA
"201703008143",2017,"Satisfactory","good_station",NA
"201703008144",2017,"Satisfactory","good_station",NA
"201703008146",2017,"Satisfactory","good_station",NA
"201703008164",2017,"Unsatisfactory","238428","Previous large catch of deep-sea corals and/or sponges indicating a vulnerable marine ecosystem"
"201703008165",2017,"Satisfactory","good_station",NA
"201703008166",2017,"Satisfactory","good_station",NA
"201703008167",2017,"Satisfactory","good_station",NA
"201703008170",2017,"Satisfactory","30485","Untrawlable Due to Bad Bottom"
"201703008173",2017,"Unsatisfactory","good_station",NA
"201703008174",2017,"Satisfactory","good_station",NA
"201703008177",2017,"Satisfactory","good_station",NA
"201703008183",2017,"Satisfactory","good_station",NA
"201703008184",2017,"Satisfactory","good_station",NA
"201703008186",2017,"Satisfactory","good_station",NA
"201703008187",2017,"Satisfactory","good_station",NA
"201703008188",2017,"Satisfactory","good_station",NA
"201703008189",2017,"Satisfactory","good_station",NA
"201703020001",2017,"Satisfactory","good_station",NA
"201703020003",2017,"Satisfactory","good_station",NA
"201703020011",2017,"Satisfactory","good_station",NA
"201703020101",2017,"Satisfactory","good_station",NA
"201703020102",2017,"Satisfactory","good_station",NA
"201703020004",2017,"Satisfactory","good_station",NA
"201703020103",2017,"Satisfactory","good_station",NA
"201703020104",2017,"Satisfactory","good_station",NA
"201703020106",2017,"Satisfactory","good_station",NA
"201703020107",2017,"Satisfactory","good_station",NA
"201703020108",2017,"Satisfactory","good_station",NA
"201703020127",2017,"Satisfactory","good_station",NA
"201703020128",2017,"Satisfactory","good_station",NA
"201703020130",2017,"Satisfactory","good_station",NA
"201703020131",2017,"Satisfactory","good_station",NA
"201703020134",2017,"Satisfactory","good_station",NA
"201703020136",2017,"Satisfactory","good_station",NA
"201703020137",2017,"Satisfactory","good_station",NA
"201703020138",2017,"Satisfactory","good_station",NA
"201703020141",2017,"Satisfactory","good_station",NA
"201703020016",2017,"Satisfactory","good_station",NA
"201703020161",2017,"Satisfactory","good_station",NA
"201703020162",2017,"Unsatisfactory","good_station",NA
"201703020163",2017,"Unsatisfactory","good_station",NA
"201703020164",2017,"Unsatisfactory","good_station",NA
"201703020165",2017,"Satisfactory","good_station",NA
"201703020166",2017,"Unsatisfactory","good_station",NA
"201703020168",2017,"Satisfactory","good_station",NA
"201703020149",2017,"Satisfactory","good_station",NA
"201703020186",2017,"Satisfactory","good_station",NA
"201703020172",2017,"Satisfactory","good_station",NA
"201703020005",2017,"Satisfactory","good_station",NA
"201703020006",2017,"Satisfactory","good_station",NA
"201703020007",2017,"Satisfactory","good_station",NA
"201703020174",2017,"Satisfactory","good_station",NA
"201703020178",2017,"Satisfactory","good_station",NA
"201703020183",2017,"Satisfactory","good_station",NA
"201703020184",2017,"Satisfactory","good_station",NA
"201703020151",2017,"Satisfactory","good_station",NA
"201703020176",2017,"Satisfactory","good_station",NA
"201703020185",2017,"Satisfactory","good_station",NA
"201703020188",2017,"Satisfactory","good_station",NA
"201703020189",2017,"Satisfactory","good_station",NA
"201703020010",2017,"Satisfactory","good_station",NA
"201703020019",2017,"Satisfactory","good_station",NA
"201703020020",2017,"Satisfactory","good_station",NA
"201703020021",2017,"Satisfactory","good_station",NA
"201703020022",2017,"Unsatisfactory","good_station",NA
"201703020023",2017,"Satisfactory","good_station",NA
"201703020024",2017,"Satisfactory","good_station",NA
"201703020025",2017,"Satisfactory","good_station",NA
"201703020044",2017,"Satisfactory","good_station",NA
"201703020043",2017,"Satisfactory","good_station",NA
"201703020045",2017,"Satisfactory","good_station",NA
"201703020046",2017,"Satisfactory","good_station",NA
"201703020047",2017,"Satisfactory","good_station",NA
"201703020048",2017,"Satisfactory","good_station",NA
"201703020059",2017,"Satisfactory","good_station",NA
"201703020060",2017,"Satisfactory","good_station",NA
"201703020061",2017,"Satisfactory","good_station",NA
"201703020067",2017,"Satisfactory","good_station",NA
"201703020068",2017,"Satisfactory","good_station",NA
"201703020071",2017,"Satisfactory","good_station",NA
"201703020078",2017,"Satisfactory","good_station",NA
"201703020080",2017,"Satisfactory","good_station",NA
"201703020081",2017,"Satisfactory","good_station",NA
"201703020082",2017,"Satisfactory","good_station",NA
"201703020083",2017,"Satisfactory","good_station",NA
"201703020084",2017,"Satisfactory","good_station",NA
"201703020085",2017,"Satisfactory","good_station",NA
"201703020086",2017,"Satisfactory","good_station",NA
"201703020089",2017,"Satisfactory","good_station",NA
"201703020090",2017,"Satisfactory","good_station",NA
"201703010001",2017,"Unsatisfactory","good_station",NA
"201703010015",2017,"Satisfactory","good_station",NA
"201703020091",2017,"Satisfactory","good_station",NA
"201703020093",2017,"Satisfactory","good_station",NA
"201703020094",2017,"Satisfactory","good_station",NA
"201703020095",2017,"Satisfactory","good_station",NA
"201703020096",2017,"Satisfactory","good_station",NA
"201703010019",2017,"Satisfactory","good_station",NA
"201703010020",2017,"Unsatisfactory","30485","Untrawlable Due to Bad Bottom"
"201703010021",2017,"Satisfactory","good_station",NA
"201703010022",2017,"Satisfactory","good_station",NA
"201703010016",2017,"Unsatisfactory","good_station",NA
"201703010008",2017,"Unsatisfactory","good_station",NA
"201703010025",2017,"Satisfactory","good_station",NA
"201703010026",2017,"Satisfactory","good_station",NA
"201703010027",2017,"Satisfactory","good_station",NA
"201703010028",2017,"Satisfactory","good_station",NA
"201703010100",2017,"Satisfactory","good_station",NA
"201703010035",2017,"Satisfactory","good_station",NA
"201703010038",2017,"Satisfactory","good_station",NA
"201703010039",2017,"Satisfactory","good_station",NA
"201703010040",2017,"Satisfactory","good_station",NA
"201703010041",2017,"Satisfactory","good_station",NA
"201703010042",2017,"Satisfactory","good_station",NA
"201703010043",2017,"Satisfactory","good_station",NA
"201703010045",2017,"Satisfactory","good_station",NA
"201703010059",2017,"Satisfactory","good_station",NA
"201703010062",2017,"Satisfactory","good_station",NA
"201703010063",2017,"Satisfactory","good_station",NA
"201703010064",2017,"Satisfactory","good_station",NA
"201703010066",2017,"Satisfactory","good_station",NA
"201703010067",2017,"Satisfactory","good_station",NA
"201703010069",2017,"Satisfactory","good_station",NA
"201703010070",2017,"Satisfactory","good_station",NA
"201703010071",2017,"Satisfactory","good_station",NA
"201703010072",2017,"Satisfactory","good_station",NA
"201703010080",2017,"Satisfactory","good_station",NA
"201703010084",2017,"Satisfactory","good_station",NA
"201703010085",2017,"Satisfactory","good_station",NA
"201703010088",2017,"Satisfactory","good_station",NA
"201703010089",2017,"Satisfactory","good_station",NA
"201703010090",2017,"Satisfactory","good_station",NA
"201703010091",2017,"Satisfactory","good_station",NA
"201703010092",2017,"Satisfactory","good_station",NA
"201703010096",2017,"Satisfactory","good_station",NA
"201703010097",2017,"Satisfactory","good_station",NA
"201703010124",2017,"Satisfactory","good_station",NA
"201703010125",2017,"Satisfactory","good_station",NA
"201703010126",2017,"Satisfactory","good_station",NA
"201703010115",2017,"Satisfactory","good_station",NA
"201703010116",2017,"Satisfactory","good_station",NA
"201703010117",2017,"Satisfactory","good_station",NA
"201703010118",2017,"Satisfactory","good_station",NA
"201703010119",2017,"Satisfactory","good_station",NA
"201703010120",2017,"Satisfactory","good_station",NA
"201703010121",2017,"Satisfactory","good_station",NA
"201703010129",2017,"Satisfactory","good_station",NA
"201703010132",2017,"Satisfactory","good_station",NA
"201703010133",2017,"Satisfactory","good_station",NA
"201703010134",2017,"Satisfactory","good_station",NA
